epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,344.228,1.52968,4.16949,0.01846,0.35992,0.37598,0.28665,0.13457,1.79216,2.47299,0.03194,0.000416111,0.000416111,0.000416111
2,678.287,1.50669,2.75004,0.01785,0.45422,0.48522,0.42406,0.21778,1.71979,2.0107,0.03036,0.000420553,0.000420553,0.000420553
